# Rooftop PV data for 2010 calendar year
# Derived from original 1MW trace files at:
# http://www.climatechange.gov.au/reducing-carbon/aemo-report-100-renewable-electricity-scenarios
#
# Copyright (C) 2012 Australian Energy Market Operator Limited

# Region (based off capital city)
# QLD,NSW,VIC,SA,Tas

0,0,0,0.0027703629,0.0019155749
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0077954637,0.0051620473,0.0005695129,0,0.0045189588
0.0844618031,0.0715771054,0.0515445385,0.0274047307,0.0474594644
0.2449876147,0.1681436683,0.1366821868,0.1394126003,0.1900041599
0.3974990046,0.2572927712,0.2376336685,0.3109632477,0.3498360054
0.5284037249,0.3278957014,0.3965420368,0.4704398348,0.4966618776
0.6310768128,0.3548015565,0.4803324244,0.6074452588,0.6003822049
0.6699923775,0.4470970065,0.5089596295,0.6874098754,0.6595914861
0.5772359405,0.4134326204,0.3439753921,0.6206249658,0.5171074875
0.5985529388,0.3435765271,0.4989648953,0.6827853867,0.5848442712
0.5551447004,0.2874145355,0.4908577421,0.67188714,0.5975660568
0.4328423117,0.2509858586,0.4166816888,0.5751529474,0.5107145505
0.2670731436,0.1898878628,0.3037463114,0.4322397346,0.3782021489
0.0856274496,0.0817184949,0.1569480447,0.2532704717,0.2052616483
0.012332004,0.004267994,0.0196149009,0.0676916465,0.0395744132
0,0,0,0.0024669266,0.0017498548
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0075509296,0.0044353099,0.001375295,0,0.0058200941
0.0865773149,0.0714067929,0.0530950572,0.0292369329,0.048346972
0.2638612352,0.1880196236,0.1762089532,0.1345499219,0.2069646694
0.4160329795,0.2834812957,0.3321249929,0.3262336914,0.3705798369
0.5320025757,0.3387473887,0.449767091,0.4892451146,0.5015877979
0.6173946115,0.4035009874,0.5348823982,0.6036290667,0.5928950868
0.6624320063,0.4722023499,0.6074477459,0.6769622112,0.6537931213
0.6657642096,0.5003647563,0.6535394903,0.7035930064,0.6901130122
0.6276375222,0.4777725157,0.6478869539,0.693662996,0.676177289
0.5371961366,0.4661634425,0.5906811467,0.6387160209,0.6094387877
0.4114350031,0.3761766896,0.4571707959,0.5531672782,0.5014034852
0.249969321,0.1962761095,0.2871864372,0.4207584825,0.367700536
0.0763117374,0.0759700666,0.1506392049,0.2478313231,0.2016355067
0.0086500813,0.0040067921,0.0163366241,0.0672903702,0.0415566167
0,0,0,0.0023279752,0.0014046451
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0015727053,0.0050426558,0,0,0
0.0716254138,0.0747051066,0.0529774864,0.0230756658,0.0219241578
0.2262706988,0.1965453377,0.1587583468,0.1199964546,0.1536475467
0.3700483966,0.31508114,0.244777509,0.2583367719,0.281670952
0.4982090019,0.4604549168,0.4041931313,0.3886627419,0.3665984022
0.5195306406,0.5642785647,0.5716530468,0.5406639607,0.4930694175
0.5689716482,0.6058415359,0.6567359519,0.5609626976,0.3352993947
0.5440018984,0.6088640473,0.6771767808,0.6542662728,0.3758788267
0.4840627551,0.568814625,0.6414308468,0.6604110472,0.4717714784
0.4238482187,0.4996469672,0.5817673446,0.6083722203,0.5195596883
0.3771320502,0.3677165626,0.4451945147,0.52350881,0.4880447917
0.2594385252,0.2207509603,0.3247407292,0.3989291414,0.3591494097
0.0875568077,0.0819355898,0.1653528107,0.2368056407,0.1999261702
0.0124183997,0.0034195504,0.0165133935,0.0654855298,0.0424371775
0,0,0,0.0017635864,0.0012232632
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0029310359,0.0034962063,0.00346326,0,0.0046712273
0.081668785,0.0721163263,0.0516127123,0.0248740915,0.0451227631
0.264411843,0.2131650224,0.1589968259,0.122887233,0.1991893873
0.4324628653,0.3843909796,0.3141870597,0.2702894158,0.3375588625
0.5527079264,0.5110796126,0.4100742641,0.3258575755,0.4718708856
0.6174892054,0.5282284279,0.4673756574,0.4653241768,0.5631126827
0.6482232919,0.5364252891,0.5650315273,0.6094178466,0.6331936056
0.6460833285,0.5153074593,0.5807173564,0.6731099037,0.68156633
0.6127844985,0.3808023398,0.5621221478,0.6407728779,0.649208694
0.5385088498,0.230823705,0.4593070626,0.5035603924,0.5382725718
0.4207046678,0.1714837192,0.3593631062,0.2914822663,0.3303217827
0.2621560467,0.0895776054,0.2676789491,0.1846776776,0.1897868206
0.0859795887,0.0218946335,0.1395224041,0.1734525523,0.1316850996
0.0096750976,1.32687790583133E-05,0.0136074,0.0653099918,0.0334282166
0,0,0,0.00066054,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0022832999,0.0045576934,0.0001284968,0,0.0038639003
0.0786621275,0.0792890195,0.0484341529,0.0177708664,0.0399811174
0.2398324268,0.1573473249,0.1314233352,0.1178551564,0.1724834613
0.3991943768,0.2388693642,0.2524927595,0.2812848301,0.3423909891
0.5289322012,0.3911918596,0.3655008794,0.4251232845,0.4592941176
0.6006782669,0.3673016361,0.3867180613,0.559222624,0.5491746205
0.6261668551,0.4966845391,0.4831820221,0.6482057676,0.5816141212
0.629408034,0.4391600476,0.4881712887,0.6918004741,0.6035094392
0.570704501,0.2761806389,0.4733834822,0.6857176118,0.5683052482
0.4663292586,0.1851559584,0.4120029957,0.6336959827,0.5432756789
0.2895609641,0.075334376,0.3089588767,0.5379798999,0.479824633
0.1408423604,0.0287057399,0.2396417851,0.405627169,0.3553492469
0.0587757814,0.0176858653,0.1280672774,0.2396195449,0.1936471422
0.0065941571,0,0.0152704673,0.0649997091,0.0424101855
0,0,0,0.0019484988,0.0012284862
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0021405167,0.0015536565,0,0,0.0029455413
0.0833284614,0.0726128927,0.0473883932,0.0217813593,0.0416378499
0.2341801749,0.2272748149,0.168624607,0.1163899037,0.1890192097
0.3632219312,0.3763604559,0.330351953,0.2690396516,0.3261410657
0.5019922216,0.4499733611,0.3903156602,0.4086245738,0.451696599
0.5206891479,0.5222233078,0.4731706008,0.5286053784,0.5954071658
0.5902427773,0.5233167322,0.6011097443,0.6413472845,0.6681030834
0.60018388,0.5492332766,0.6510574938,0.6974533914,0.6435530078
0.4487861992,0.4603356675,0.6720297163,0.7032473306,0.6697240059
0.2687456705,0.3611515823,0.6129948137,0.6572363331,0.6348730029
0.1808763103,0.2733370626,0.4990264592,0.5653347226,0.5286148677
0.1304037832,0.180640996,0.3410190297,0.4303101413,0.3828899597
0.0739365386,0.0722569794,0.1641787226,0.2536947414,0.2026592841
0.0098036689,0.0024524507,0.0155492448,0.0669493894,0.0364166785
0,0,0,0.0019371947,0.001469351
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0016194258,0,0,0,0.0026372619
0.0737976819,0.0731218426,0.05324631,0.0314268149,0.0414077631
0.2488374071,0.2060675481,0.1863132064,0.1344154351,0.1992396756
0.381998816,0.2918460233,0.3141020044,0.3142201673,0.3695022626
0.4337016882,0.3284055687,0.4291789948,0.4804861024,0.5053652724
0.529882602,0.3411508739,0.5024183051,0.6034175338,0.5930681723
0.5902015486,0.4619160266,0.5762103942,0.6810982824,0.6446757246
0.5813329263,0.4621656858,0.5723605454,0.718825099,0.6402667219
0.5393580529,0.332330247,0.5378496153,0.697675243,0.6519242655
0.4128050081,0.3717904554,0.5037119566,0.6411649878,0.5924272881
0.3224448304,0.3206805066,0.4358714748,0.5433874045,0.4974622812
0.2224562453,0.2114583813,0.3077192879,0.4137414356,0.3574134087
0.0818792118,0.0826591885,0.147057807,0.2437771134,0.1806276028
0.0027246785,0.0033480926,0.0116579457,0.0638621433,0.0363425324
0,0,0,0.0012545125,0.0012133201
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0652513927,0.0667332902,0.0515136755,0.0197069089,0.0376920848
0.185443267,0.1614868049,0.1779727585,0.1295255843,0.1662350741
0.3170549426,0.2771126181,0.3439062137,0.3161394419,0.3448845901
0.3836893693,0.2514841067,0.4145504444,0.4842032352,0.4834699543
0.4149920899,0.3138865065,0.4596931329,0.5805238207,0.5856535629
0.4424757166,0.4130878676,0.5089842551,0.6672953271,0.6336497093
0.3980117748,0.4229043791,0.5595978666,0.6969993694,0.6425168337
0.384210528,0.4010566823,0.5367268845,0.6772425353,0.6268151704
0.3477408398,0.3303776159,0.3493703323,0.5377687109,0.557950524
0.2378040128,0.2412309592,0.1983563978,0.4068812327,0.4157612386
0.1430380807,0.1526323907,0.1154614407,0.3089395824,0.2568724752
0.0528335367,0.06516348,0.0615514397,0.1901825906,0.1260878414
0,0.0030941756,0.0128544414,0.0564530209,0.0276487976
0,0,0,0.0012760201,0.0011564849
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0613905347,0.062098467,0.04818537,0.0215816584,0.0391744453
0.1877179821,0.1748338604,0.1850485546,0.1260851642,0.1983433733
0.3080415738,0.265649243,0.3462208537,0.3248503003,0.3741856293
0.43011426,0.3408946407,0.4999447331,0.5071213691,0.5195699799
0.4514765919,0.4030917177,0.5756822409,0.6273431149,0.6271098835
0.4235796078,0.4051207906,0.6401039831,0.691339573,0.6772625819
0.360684852,0.3815710392,0.6596262141,0.708461704,0.6974714857
0.2918119415,0.3581949638,0.64116515,0.6905794302,0.6746779941
0.3030229224,0.3104571715,0.5847742542,0.6326331586,0.6153494243
0.267890399,0.2686897947,0.4826919412,0.5410129041,0.5193594704
0.1767888195,0.1814836912,0.3239828454,0.4111156753,0.3793770254
0.0716381037,0.0725739074,0.1557217894,0.2402028943,0.2004037927
0.0028861842,0.0039094526,0.0142374059,0.0620547576,0.0377759377
0,0,0,0.0007636323,0.0010690066
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.070705176,0.0686318003,0.0505011927,0.0228357221,0.0397041104
0.1973172975,0.2001200652,0.1966034473,0.1195303942,0.166170284
0.3031728448,0.3221902335,0.3410114152,0.2391825488,0.3055801435
0.4227766307,0.398353698,0.4723795049,0.4207448962,0.4641437867
0.4759721229,0.3738704385,0.5025769131,0.4807521524,0.5160006758
0.5411665808,0.4285396734,0.5482125987,0.5502118361,0.5693554563
0.524145394,0.3643745242,0.5010621175,0.5572895912,0.5742392747
0.5254357973,0.2696573958,0.4608967068,0.4747224313,0.4909016383
0.4369380482,0.2131307765,0.4039744175,0.3789105567,0.4638149242
0.3587233676,0.1729931403,0.3422597039,0.3556801107,0.3505486967
0.245576417,0.1346552513,0.2357922604,0.3187497242,0.2638253673
0.087592682,0.0679939694,0.1092251328,0.1596817569,0.1458484069
0.0024977067,0.0029388199,0.009638895,0.0397581694,0.0312587768
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0724373149,0.0695819727,0.0469231484,0.0226475437,0.0396232748
0.2231985395,0.2114091528,0.1919312346,0.1191436156,0.1661232702
0.363150718,0.3277501561,0.3598253376,0.2429450838,0.262396944
0.4935196443,0.4105645216,0.4878411119,0.3201406824,0.3321789435
0.5054913027,0.4078239278,0.5341217602,0.4001183693,0.3999257849
0.571630807,0.4941737296,0.5442670019,0.5104794118,0.4725400717
0.6096771788,0.5315305636,0.5357451026,0.5235934232,0.4892278546
0.6109015449,0.4471362977,0.4908480215,0.4459401911,0.4659855102
0.5468168695,0.3654494497,0.4252423086,0.3722644664,0.3565999068
0.3825239013,0.3167180661,0.3959532917,0.2857149837,0.2198366184
0.2313148728,0.222945912,0.293764862,0.2315962547,0.192985441
0.0752695984,0.0819854299,0.142252422,0.1313095122,0.1037046561
0.0003514216,0.0025162552,0.0115129482,0.0426132451,0.0281539033
0,0,0,0.0008264266,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0763770607,0.0624118786,0.0403753274,0.0122994891,0.0285884883
0.2317603564,0.1907149638,0.0848972414,0.1096628117,0.1303935074
0.3383642662,0.2015313349,0.2017208639,0.2001590179,0.1834053914
0.386439017,0.2177334941,0.2479585796,0.2391938993,0.2672538639
0.4652169774,0.3240760543,0.2593534061,0.31241543,0.3998275471
0.5310930467,0.3777941995,0.2553345807,0.3308538807,0.3857610742
0.508074608,0.4368314755,0.2756607064,0.3687822556,0.3732839473
0.517184177,0.4337010282,0.232915121,0.4073290634,0.4374341184
0.4368661211,0.2742939008,0.1733332719,0.4374833443,0.3898101058
0.343184449,0.1574489926,0.15386094,0.3994791271,0.3193694457
0.2045528368,0.133820659,0.1680802527,0.2569477055,0.2130872188
0.0754940714,0.0735306537,0.0842835467,0.1724550798,0.1396662132
0.0018200219,0.0038269934,0.0054065515,0.0538057634,0.0339728045
0,0,0,0.0003403703,0.0003567409
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0676857394,0.0664732349,0.0241874772,0.0121670661,0.0189262933
0.1823368397,0.176084908,0.088523354,0.1021169325,0.1063315796
0.3035901287,0.2712590058,0.1746163928,0.2433390854,0.2475419963
0.3702436526,0.3589659564,0.2088862518,0.3898571292,0.3567243412
0.4150179694,0.4104229513,0.2404471379,0.4739284088,0.4126344721
0.5034941225,0.4857385226,0.298982239,0.5430449963,0.4683675412
0.5472227308,0.3892354064,0.3055387924,0.583462581,0.5010521684
0.5378250967,0.1991226517,0.194267746,0.5375477191,0.5132972671
0.4513280973,0.1155598592,0.149752685,0.5082583158,0.4723709624
0.3657952416,0.1923288044,0.196504621,0.4576990157,0.4282025789
0.2310003928,0.1849486481,0.1958901163,0.3625351543,0.3110926833
0.0689750005,0.0734850944,0.1244097509,0.221003269,0.1533083927
0,0.0013885787,0.0150245844,0.0555562072,0.0300777114
0,0,0,0.0015396056,0.0016472713
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0716853828,0.0486030225,0.0407808875,0.0226685079,0.0354528728
0.2321444432,0.1165816424,0.1628471607,0.1335433346,0.1910080559
0.3377399466,0.2785645549,0.2826086765,0.3349233964,0.3567390769
0.421017363,0.3506868437,0.3684768451,0.495593339,0.4744589819
0.5285111692,0.4021088282,0.4172584451,0.6093817312,0.5557612261
0.5480214244,0.4206207548,0.3908718413,0.6123225553,0.6350952073
0.5719054863,0.402333873,0.3993378471,0.6512895054,0.6911983052
0.5872348704,0.3135775285,0.4421748063,0.6624988603,0.6784578076
0.5230163358,0.2991168678,0.4544843425,0.6496486632,0.6191315767
0.4045269728,0.1345902757,0.3730933262,0.572566398,0.5230597581
0.2445846091,0.0844011457,0.2451807686,0.429890343,0.3739898556
0.0780328105,0.0422224046,0.1193011233,0.2467765819,0.1912428908
0.0012520214,0,0.0119322954,0.0549664774,0.0351500433
0,0,0,0.0004988067,0.0014577449
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.031333544,0.038719502,0.0423154159,0.0208164766,0.0335225015
0.1362698887,0.081853904,0.1704535403,0.129113697,0.1728270595
0.1913903663,0.138768741,0.3016487651,0.3175109666,0.3483631412
0.2306486106,0.2024295268,0.4022887012,0.4716383496,0.5089322375
0.2758503846,0.1838367247,0.4837945827,0.5961325451,0.6140770118
0.3429197646,0.2368268376,0.505811447,0.6773869969,0.6613246803
0.4109338341,0.2808935857,0.5318537792,0.7069672151,0.6822469771
0.3939133612,0.3024790869,0.5370395642,0.6934084685,0.6811336162
0.366068136,0.2682131032,0.4704815552,0.6388329659,0.6208834829
0.2850136758,0.2190990516,0.3795529975,0.543149043,0.5187794001
0.19205645,0.1528533077,0.262063999,0.4094942666,0.3754507909
0.081707158,0.067761739,0.1347453547,0.2351479446,0.192973746
0.0020296812,0.0026522637,0.0126719855,0.0521119004,0.034623302
0,0,0,0,0.000861615
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.067039574,0.0515061775,0.0394272598,0.0175191594,0.0315619571
0.1999061356,0.1164113299,0.1639557966,0.1181361684,0.1773579238
0.323486434,0.1994271961,0.2984847056,0.2966096188,0.3434575701
0.4703275455,0.3194844972,0.4048471665,0.455952235,0.4806619926
0.5921576787,0.3569593575,0.4571963935,0.5652590523,0.5864885836
0.6489907517,0.3410308601,0.5068481504,0.6317337136,0.6408467923
0.6276380576,0.4442986227,0.526253248,0.6605486296,0.6663956182
0.5653076525,0.4276572285,0.5226099623,0.6602321901,0.658569346
0.5145612493,0.4061307405,0.5071044506,0.6108882586,0.6002980012
0.3839815394,0.3656809157,0.4319867938,0.5084382048,0.4983927328
0.227387442,0.2385400527,0.305627574,0.3881179156,0.3364099489
0.0751214608,0.0810410671,0.1454761013,0.2282815505,0.1781047644
0.0009316105,0.002110456,0.0118321034,0.0507203747,0.033494761
0,0,0,0,0.0008188395
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0724323175,0.0619703504,0.0428611797,0.0155280152,0.028501314
0.2301649325,0.2199565764,0.1942502489,0.114526006,0.1426428163
0.3004647827,0.3578434841,0.3655272871,0.2936959673,0.2576228243
0.4234568142,0.3803903182,0.4922769516,0.446433252,0.377623248
0.4052913985,0.4225606965,0.5576829059,0.5559877176,0.4803932423
0.5049124953,0.3851283379,0.5984025536,0.6283526258,0.5829824324
0.5831355644,0.3550931058,0.5894953939,0.6605830252,0.6321784824
0.5034082741,0.4175673609,0.5818078471,0.6422260921,0.626943815
0.4169585717,0.4220190294,0.4798376452,0.5580757027,0.5673322269
0.3436538488,0.3580167013,0.3648367996,0.4299164837,0.4750383506
0.2311522784,0.2261636559,0.2708072043,0.3296945769,0.3296792612
0.0768951853,0.0788251702,0.1310929963,0.2069284164,0.1648314441
0.0004518036,0.0016327646,0.0099856341,0.0484501445,0.0317653326
0,0,0,0,0.0002456084
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0732449324,0.0661910116,0.0467936051,0.0109562033,0.0290311077
0.2506196986,0.2336072591,0.180645117,0.1160610817,0.1632528574
0.3950054743,0.3889068593,0.3224118324,0.2802392037,0.3095599409
0.4491649316,0.4832180814,0.4497052031,0.42034006,0.3987988578
0.5112415397,0.5465180616,0.5465937926,0.4968773268,0.4833368656
0.5578147464,0.5728125345,0.5098621884,0.4645067653,0.5424383192
0.5960080065,0.5416017794,0.3405404515,0.4199345359,0.5834970109
0.5922219311,0.5225394713,0.3206423568,0.4364327306,0.5943592967
0.5322706512,0.4844689761,0.2528315228,0.4152911295,0.537491348
0.3809684567,0.3731428649,0.1782934739,0.3493056941,0.3453044394
0.1927742926,0.2063335658,0.1296902309,0.2729281433,0.2485522076
0.062658164,0.0643768932,0.0549732579,0.1611454101,0.1321552373
0.0001099823,4.14292438501064E-05,0.0012663188,0.0425609484,0.0283355261
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0655202357,0.0656296225,0.0457065003,0.0061515331,0.0167533215
0.2124460712,0.2264414457,0.1895825725,0.1119246666,0.0951294381
0.3526816744,0.3814955146,0.3476557782,0.2322686887,0.174807953
0.4293760708,0.4834137725,0.4625783729,0.2654289732,0.2071606771
0.4872796609,0.5566404934,0.5378172132,0.2438519238,0.2090461398
0.4923845177,0.5981040903,0.4994697191,0.2757775782,0.1970807847
0.4683690953,0.5989327201,0.44118784,0.1998577124,0.1833696048
0.4410703728,0.5511198619,0.3335435543,0.1256466202,0.1851210431
0.3938915868,0.4621927462,0.1768993922,0.0633808972,0.1267332165
0.3005818649,0.2333417,0.0591488282,0.0648763492,0.0880701219
0.1797355081,0.0854341046,0.056282187,0.0811980429,0.0585482816
0.0470756074,0.0487370251,0.0447431924,0.0831536049,0.0403683378
0,0.0018788952,0.0029547763,0.0376325727,0.0175630811
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0700842475,0.0616729915,0.0370770748,0.0018471642,0.0242130501
0.2079553607,0.2215412163,0.1479404387,0.0641916532,0.1509551313
0.3668911028,0.3761219573,0.2692935429,0.1468494455,0.2934075535
0.5013102533,0.4857713926,0.3792999376,0.3145006635,0.3341565625
0.5133295657,0.5529666974,0.3634598747,0.4323924511,0.3994076978
0.5489302395,0.5881161961,0.3443813897,0.4933756825,0.477314893
0.5829913534,0.5646454856,0.3714664196,0.5264871252,0.5545704445
0.5930536433,0.4866796748,0.3325329346,0.5287801081,0.5747889382
0.5363990493,0.3003665394,0.3549331151,0.5260231285,0.5489722975
0.4264026104,0.3046136495,0.3006873965,0.4714780661,0.4599794427
0.2566580006,0.1741735555,0.2188608967,0.3632168751,0.3161909874
0.0738210627,0.0509363798,0.0890025802,0.2039942996,0.1639000569
0.0008790466,0,0.0066431155,0.0468977162,0.0321049311
0,0,0,0,0.0003610845
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0677801905,0.0335650423,0.0291307491,0.0017564974,0.0254129538
0.2166554988,0.1443182676,0.095008461,0.0911481748,0.1157137503
0.3477615434,0.2075421117,0.1238867819,0.2319001398,0.203786679
0.4469744587,0.267917579,0.1450957013,0.3460121947,0.3010591029
0.49031077,0.2852498547,0.1443285829,0.4179335717,0.4026013595
0.4933889976,0.2809607016,0.2102121434,0.4691874909,0.3968387813
0.4651550451,0.2665344399,0.2412696638,0.4861768548,0.4174469512
0.4840950598,0.316271034,0.2703958604,0.5212669046,0.458712176
0.4380192741,0.2151618369,0.2352388335,0.4933720709,0.391699077
0.3605258271,0.1627821887,0.2067781748,0.4249459751,0.3438493515
0.2498408161,0.1089265705,0.1434614071,0.32713606,0.2906931516
0.0727280572,0.025798405,0.0541912993,0.1898597706,0.161206472
0,0,0.0025481129,0.0447778292,0.0329590379
0,0,0,0,8.65530506925088E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0631947612,0.0445114869,0.0232203086,0.0046496319,0.0175980257
0.2128792398,0.1363215311,0.097292967,0.0908958831,0.1078863086
0.3358673448,0.2199044431,0.1546419913,0.2285570592,0.1959236846
0.4392814777,0.3018418675,0.2541787998,0.393534879,0.3054966414
0.5005056699,0.2987996341,0.2813602258,0.5074453757,0.3998429845
0.5081834802,0.2915822989,0.337852216,0.5994532686,0.4526319625
0.4969998066,0.2731650073,0.3647086495,0.6432665591,0.4643606114
0.4724628685,0.2487860146,0.411911946,0.6432854767,0.4905968675
0.4306305998,0.2905396318,0.4072138117,0.6139615057,0.4635223162
0.3333008166,0.2522388937,0.3461366084,0.5334537825,0.4000560668
0.198061198,0.1386803742,0.2422049488,0.3899658193,0.2842485228
0.0613949966,0.0345005837,0.1186038718,0.2244533199,0.1475603162
0,0,0.0101091382,0.0491778351,0.0289477109
0,0,0,0,0.0002110661
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0648835118,0.0341042479,0.0288891757,0.0022363849,0.0248305444
0.2347807568,0.1579846972,0.1552040047,0.0938554527,0.1620190383
0.3960417235,0.3481428584,0.2847707028,0.2095479855,0.3020573854
0.5157997152,0.4790046057,0.4193527512,0.3620235197,0.4294029503
0.5687465862,0.5351893771,0.4647967788,0.464696801,0.532799327
0.5690153755,0.5831505325,0.5564581087,0.5992952208,0.6113310335
0.5522579808,0.593774423,0.5784445151,0.6485027737,0.6400889584
0.5737511378,0.5253808155,0.5734789019,0.6509591356,0.6299634556
